timestamp,title,cve_ids,CVSS,Column4,risk_rating,exploitation_state,exploit_availability,detection,analyst comment,Refs,predicted_risk_rating,cisa_known_exploited
5/15/2025,HPE Multiple Products Intel Processor Multiple Denial of Service Vulnerabilities,CVE-2025-20103,6.5,,not available,No Known,not available,,,"https://support.hpe.com/hpesc/public/docDisplay?docId=hpesbhf04858en_us&docLocale=en_US
https://www.dell.com/support/kbdoc/en-us/000320934/dsa-2025-156-security-update-for-dell-poweredge-server-for-intel-2025-security-advisories-2025-2-ipu
https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-01244.html",LOW,not available
5/15/2025,HPE Multiple Products Intel Processor Multiple Denial of Service Vulnerabilities,CVE-2025-20054,6.5,,not available,No Known,not available,,,"https://support.hpe.com/hpesc/public/docDisplay?docId=hpesbhf04858en_us&docLocale=en_US
https://www.dell.com/support/kbdoc/en-us/000272449/dsa-2025-048
https://www.dell.com/support/kbdoc/en-us/000320934/dsa-2025-156-security-update-for-dell-poweredge-server-for-intel-2025-security-advisories-2025-2-ipu
https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-01244.html
https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-01247.html",LOW,not available
5/15/2025,IBM i OpenSSH Security Bypass Vulnerability,CVE-2025-26465,6.8,,not available,No Known,Publicly Available,,,"https://access.redhat.com/errata/RHSA-2025:6993
https://support.apple.com/en-gb/122716
https://support.apple.com/en-us/122717
https://www.ibm.com/support/pages/node/7233399",LOW,not available
5/15/2025,IBM Semeru Runtime Multiple Vulnerabilities,CVE-2025-2900,7.5,,not available,No Known,not available,,,https://www.ibm.com/support/pages/node/7233415,LOW,not available
5/15/2025,IBM Tivoli Composite Application Manager for Transactions IBM Java Multiple Vulnerabilities,CVE-2024-21210,3.7,,LOW,No Known,not available,,,https://www.ibm.com/support/pages/node/7232904,not available,not available
5/15/2025,IBM Tivoli Composite Application Manager for Transactions IBM Java Multiple Vulnerabilities,CVE-2024-21217,3.7,,LOW,No Known,not available,,,https://www.ibm.com/support/pages/node/7232904,not available,not available
5/15/2025,IBM Tivoli Composite Application Manager for Transactions IBM Java Multiple Vulnerabilities,CVE-2024-10917,3.7,,not available,not available,not available,,,https://www.ibm.com/support/pages/node/7232904,LOW,not available
5/15/2025,IBM Tivoli Composite Application Manager for Transactions IBM Java Multiple Vulnerabilities,CVE-2024-21235,4.8,,LOW,No Known,not available,,,https://www.ibm.com/support/pages/node/7232904,not available,not available
5/15/2025,IBM Tivoli Composite Application Manager for Transactions IBM Java Multiple Vulnerabilities,CVE-2024-21208,3.7,,LOW,No Known,not available,,,https://www.ibm.com/support/pages/node/7232904,not available,not available
5/15/2025,Intel OpenVINO Model Server Denial of Service Vulnerability,CVE-2025-22892,6.5,,not available,No Known,not available,,,https://www.intel.com/content/www/us/en/security-center/advisory/INTEL-SA-01272.html,LOW,not available
5/15/2025,Intel RealSense SDK Multiple Privilege Escalation Vulnerabilities,CVE-2025-20095,6.7,,not available,No Known,not available,,,https://www.intel.com/content/www/us/en/security-center/advisory/INTEL-SA-01305.html,MEDIUM,not available
5/15/2025,Intel RealSense SDK Multiple Privilege Escalation Vulnerabilities,CVE-2025-20043,6.7,,not available,No Known,not available,,,https://www.intel.com/content/www/us/en/security-center/advisory/INTEL-SA-01305.html,MEDIUM,not available
5/15/2025,Palo Alto Networks GlobalProtect Privilege Escalation Vulnerability,CVE-2025-0131,6.5,,not available,No Known,not available,,,https://security.paloaltonetworks.com/CVE-2025-0131,MEDIUM,not available
5/15/2025,Palo Alto Networks PAN-OS Denial of Service Vulnerability,CVE-2025-0130,5.9,,not available,No Known,not available,,,https://security.paloaltonetworks.com/CVE-2025-0130,LOW,not available
5/15/2025,Palo Alto Networks PAN-OS GlobalProtect Gateway and Portal Cross-Site Scripting Vulnerability,CVE-2025-0133,6.5,,not available,No Known,not available,,,https://security.paloaltonetworks.com/CVE-2025-0133,LOW,not available
5/15/2025,PAN-OS Management Web Interface,CVE-2025-0137,3.5,,not available,No Known,not available,,,https://security.paloaltonetworks.com/CVE-2025-0137,LOW,not available
5/15/2025,Red Hat update for aardvark-dns,CVE-2024-8418,7.5,,not available,No Known,not available,,,https://access.redhat.com/errata/RHSA-2025:7094,LOW,not available
5/15/2025,Red Hat update for avahi,CVE-2024-52616,5.3,,not available,No Known,not available,,,https://access.redhat.com/errata/RHSA-2025:7437,LOW,not available
5/15/2025,Red Hat update for corosync,CVE-2025-30472,9,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:7201,MEDIUM,not available
5/15/2025,Red Hat update for gimp,CVE-2023-44444,7.8,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:7417,MEDIUM,not available
5/15/2025,Red Hat update for gimp,CVE-2023-44443,7.8,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:7417,MEDIUM,not available
5/15/2025,Red Hat update for gimp,CVE-2023-44441,7.8,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:7417,MEDIUM,not available
5/15/2025,Red Hat update for gimp,CVE-2023-44442,7.8,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:7417,MEDIUM,not available
5/15/2025,Red Hat update for git,CVE-2024-52005,7.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:7409,LOW,not available
5/15/2025,Red Hat update for git-lfs,CVE-2023-39322,7.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:7256,LOW,not available
5/15/2025,Red Hat update for git-lfs,CVE-2024-24788,7.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:7256,LOW,not available
5/15/2025,Red Hat update for git-lfs,CVE-2024-24791,7.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:7256,LOW,not available
5/15/2025,Red Hat update for git-lfs,CVE-2023-39321,7.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:7256,LOW,not available
5/15/2025,Red Hat update for grub2,CVE-2024-45774,6.7,,not available,No Known,not available,,,https://access.redhat.com/errata/RHSA-2025:6990,LOW,not available
5/15/2025,Red Hat update for grub2,CVE-2024-45775,5.2,,not available,No Known,not available,,,https://access.redhat.com/errata/RHSA-2025:6990,LOW,not available
5/15/2025,Red Hat update for grub2,CVE-2025-0622,6.4,,not available,No Known,not available,,,https://access.redhat.com/errata/RHSA-2025:6990,LOW,not available
5/15/2025,Red Hat update for grub2,CVE-2024-45781,6.7,,not available,No Known,not available,,,https://access.redhat.com/errata/RHSA-2025:6990,LOW,not available
5/15/2025,Red Hat update for grub2,CVE-2024-45776,6.7,,not available,No Known,not available,,,https://access.redhat.com/errata/RHSA-2025:6990,LOW,not available
5/15/2025,Red Hat update for grub2,CVE-2025-0677,6.4,,not available,No Known,not available,,,https://access.redhat.com/errata/RHSA-2025:6990,LOW,not available
5/15/2025,Red Hat update for grub2,CVE-2024-45783,4.4,,not available,No Known,not available,,,https://access.redhat.com/errata/RHSA-2025:6990,LOW,not available
5/15/2025,Red Hat update for grub2,CVE-2025-0690,6.1,,not available,No Known,not available,,,https://access.redhat.com/errata/RHSA-2025:6990,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-50191,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-56729,4.7,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-47738,3.3,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-50006,4.7,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-56600,7.8,,not available,No Known,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,MEDIUM,not available
5/15/2025,Red Hat update for kernel,CVE-2024-36013,6.8,,not available,No Known,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-46724,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-53105,not available,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2023-52672,7,,not available,No Known,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-50278,7.1,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-49885,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-53060,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-50028,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-50151,7.8,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-45009,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-49889,6.7,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-53051,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-53055,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-35891,5.5,,not available,No Known,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-53070,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-50015,4.4,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-53190,not available,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-53120,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2022-49006,7.8,,not available,No Known,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2025-21694,4.1,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-53174,7.8,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,MEDIUM,not available
5/15/2025,Red Hat update for kernel,CVE-2024-43914,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-53047,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-46761,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-50047,7.8,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-49881,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-47718,7.8,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-49569,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-42133,5.2,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-50022,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-50064,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-53681,not available,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,not available,not available
5/15/2025,Red Hat update for kernel,CVE-2024-50081,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-49933,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-50237,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-27398,5.5,,not available,not available,Publicly Available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-42291,not available,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,not available,not available
5/15/2025,Red Hat update for kernel,CVE-2024-42294,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-44932,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-46675,not available,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-46822,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-50169,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-56760,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-57890,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2022-48989,4.7,,not available,No Known,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-42315,5.5,,not available,No Known,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-43834,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-53203,7.8,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-56566,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-41010,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-46806,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-56535,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-50201,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-56664,5.5,,not available,No Known,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-49935,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-49930,6.4,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2022-48969,5.5,,not available,No Known,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-56590,not available,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-53093,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-49948,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-36012,4.7,,not available,No Known,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-53136,4.7,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-46754,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-50117,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-57929,not available,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-49938,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-43853,5.5,,not available,No Known,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-53110,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-49946,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-50027,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-50153,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-56602,7.8,,not available,No Known,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-50261,7.8,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-50035,7.1,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-44987,6.6,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-36011,5.5,,not available,No Known,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-42278,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-50057,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-53213,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-56551,7.8,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-57888,not available,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,not available,not available
5/15/2025,Red Hat update for kernel,CVE-2024-35933,5.5,,not available,No Known,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-47705,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-53123,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-53042,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-47660,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-47719,7.8,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-56616,not available,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-35966,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-44931,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-53166,7.8,,not available,No Known,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,MEDIUM,not available
5/15/2025,Red Hat update for kernel,CVE-2024-44958,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-53222,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-49884,7.8,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-53164,not available,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,MEDIUM,not available
5/15/2025,Red Hat update for kernel,CVE-2024-47692,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-40956,7.8,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-56562,not available,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,not available,not available
5/15/2025,Red Hat update for kernel,CVE-2024-43873,7.1,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-50236,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-57940,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-49962,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-50013,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-53173,7.8,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-50075,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-49994,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-47141,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-46743,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2025-21646,not available,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-35934,5.5,,not available,No Known,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-49999,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-56623,7.8,,not available,No Known,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-43884,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-49960,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-47685,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-49950,7.8,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-56693,7.8,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-50152,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-53074,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-50141,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-50073,7.8,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,MEDIUM,not available
5/15/2025,Red Hat update for kernel,CVE-2024-44989,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-53059,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-49882,7.8,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-56653,7.8,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-47687,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-53091,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-49904,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-49971,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-49886,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2025-21668,not available,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-49860,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
5/15/2025,Red Hat update for kernel,CVE-2024-49977,5.5,,not available,not available,not available,,,https://access.redhat.com/errata/RHSA-2025:6966,LOW,not available
